Budget_ID,Department,Description,Amount_PHP,Fiscal_Year,Region
GAA-2024-0000000641,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,1048.0,2024,13.0
GAA-2024-0000000642,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,7850.0,2024,13.0
GAA-2024-0000000643,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,43584.0,2024,13.0
GAA-2024-0000000644,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,100.0,2024,13.0
GAA-2024-0000000645,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,51.0,2024,13.0
GAA-2024-0000000646,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,540.0,2024,13.0
GAA-2024-0000000647,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,1508.0,2024,13.0
GAA-2024-0000000648,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,50.0,2024,13.0
GAA-2024-0000000649,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,450.0,2024,13.0
GAA-2024-0000000650,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,10226.0,2024,13.0
GAA-2024-0000000651,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,86348.0,2024,13.0
GAA-2024-0000000652,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,1000.0,2024,13.0
GAA-2024-0000000653,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,2499.0,2024,13.0
GAA-2024-0000000654,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,216.0,2024,13.0
GAA-2024-0000000655,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,8250.0,2024,13.0
GAA-2024-0000000656,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,3874.0,2024,13.0
GAA-2024-0000000657,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,135.0,2024,13.0
GAA-2024-0000000658,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,49.0,2024,13.0
GAA-2024-0000000659,Department of Social Welfare and Development (DSWD),Oversight management on national security concerns,2368.0,2024,13.0
GAA-2024-0000000660,Department of Social Welfare and Development (DSWD),Public assistance and information services,21228.0,2024,13.0
GAA-2024-0000000661,Department of Social Welfare and Development (DSWD),Public assistance and information services,960.0,2024,13.0
GAA-2024-0000000662,Department of Social Welfare and Development (DSWD),Public assistance and information services,390.0,2024,13.0
GAA-2024-0000000663,Department of Social Welfare and Development (DSWD),Public assistance and information services,390.0,2024,13.0
GAA-2024-0000000664,Department of Social Welfare and Development (DSWD),Public assistance and information services,240.0,2024,13.0
GAA-2024-0000000665,Department of Social Welfare and Development (DSWD),Public assistance and information services,1769.0,2024,13.0
GAA-2024-0000000666,Department of Social Welfare and Development (DSWD),Public assistance and information services,200.0,2024,13.0
GAA-2024-0000000667,Department of Social Welfare and Development (DSWD),Public assistance and information services,1769.0,2024,13.0
GAA-2024-0000000668,Department of Social Welfare and Development (DSWD),Public assistance and information services,200.0,2024,13.0
GAA-2024-0000000669,Department of Social Welfare and Development (DSWD),Public assistance and information services,48.0,2024,13.0
GAA-2024-0000000670,Department of Social Welfare and Development (DSWD),Public assistance and information services,446.0,2024,13.0
GAA-2024-0000000671,Department of Social Welfare and Development (DSWD),Public assistance and information services,48.0,2024,13.0
GAA-2024-0000000672,Department of Social Welfare and Development (DSWD),Public assistance and information services,53.0,2024,13.0
GAA-2024-0000000673,Department of Social Welfare and Development (DSWD),Public assistance and information services,1100.0,2024,13.0
GAA-2024-0000000674,Department of Social Welfare and Development (DSWD),Public assistance and information services,2495.0,2024,13.0
GAA-2024-0000000675,Department of Social Welfare and Development (DSWD),Public assistance and information services,3334.0,2024,13.0
GAA-2024-0000000676,Department of Social Welfare and Development (DSWD),Public assistance and information services,1500.0,2024,13.0
GAA-2024-0000000677,Department of Social Welfare and Development (DSWD),Public assistance and information services,2000.0,2024,13.0
GAA-2024-0000000678,Department of Social Welfare and Development (DSWD),Public assistance and information services,5001.0,2024,13.0
GAA-2024-0000000679,Department of Social Welfare and Development (DSWD),Public assistance and information services,54.0,2024,13.0
GAA-2024-0000000680,Department of Social Welfare and Development (DSWD),Public assistance and information services,136.0,2024,13.0
GAA-2024-0000000681,Department of Social Welfare and Development (DSWD),Public assistance and information services,1316.0,2024,13.0
GAA-2024-0000000682,Department of Social Welfare and Development (DSWD),Public assistance and information services,5.0,2024,13.0
GAA-2024-0000000683,Department of Social Welfare and Development (DSWD),Public assistance and information services,1754.0,2024,13.0
GAA-2024-0000000684,Department of Social Welfare and Development (DSWD),Public assistance and information services,1200.0,2024,13.0
GAA-2024-0000000685,Department of Social Welfare and Development (DSWD),Public assistance and information services,2547.0,2024,13.0
GAA-2024-0000000686,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,17119.0,2024,13.0
GAA-2024-0000000687,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,432.0,2024,13.0
GAA-2024-0000000688,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,432.0,2024,13.0
GAA-2024-0000000689,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,432.0,2024,13.0
GAA-2024-0000000690,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,108.0,2024,13.0
GAA-2024-0000000691,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,1427.0,2024,13.0
GAA-2024-0000000692,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,90.0,2024,13.0
GAA-2024-0000000693,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,1427.0,2024,13.0
GAA-2024-0000000694,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,90.0,2024,13.0
GAA-2024-0000000695,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,22.0,2024,13.0
GAA-2024-0000000696,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,316.0,2024,13.0
GAA-2024-0000000697,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,22.0,2024,13.0
GAA-2024-0000000698,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,43.0,2024,13.0
GAA-2024-0000000699,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,527.0,2024,13.0
GAA-2024-0000000700,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,100.0,2024,13.0
GAA-2024-0000000701,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,647.0,2024,13.0
GAA-2024-0000000702,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,354.0,2024,13.0
GAA-2024-0000000703,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,7.0,2024,13.0
GAA-2024-0000000704,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,42.0,2024,13.0
GAA-2024-0000000705,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,102.0,2024,13.0
GAA-2024-0000000706,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,258.0,2024,13.0
GAA-2024-0000000707,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,10.0,2024,13.0
GAA-2024-0000000708,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,449.0,2024,13.0
GAA-2024-0000000709,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,50.0,2024,13.0
GAA-2024-0000000710,Department of Social Welfare and Development (DSWD),Oversight of general government internal control systems,2054.0,2024,13.0
GAA-2024-0000000711,Department of Social Welfare and Development (DSWD),Oversight and general government performance monitoring,15575.0,2024,13.0
GAA-2024-0000000712,Unknown,Project(s),0.0,2024,
GAA-2024-0000000713,Unknown,Locally-Funded Project(s),0.0,2024,
GAA-2024-0000000714,Unknown,Office of the Cabinet Secretary,0.0,2024,
GAA-2024-0000000715,Unknown,PRESIDENTIAL ADVISORY PROGRAM,0.0,2024,
